ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition,Certainty
66ff567a6f2de6359543ccb8,8979,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,19066,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,640,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,6727,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,7508,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,14571,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,16289,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,12460,Green,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,13122,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,4840,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,13786,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,2763,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,677,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,2457,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,12679,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
66ff567a6f2de6359543ccb8,12938,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Extremely harmful,Control,50
5a8d4e3e5292b800012344b0,6165,,Very harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,16432,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,11502,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,1696,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,2999,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,7484,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,18898,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,3269,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,11799,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,17295,I hope they're able to undo some of the harm that's already been caused in the first month of this administration.,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,17855,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,1990,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,16713,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,1701,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,13992,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,17631,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,7404,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,4714,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,8694,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,11658,Green,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,5017,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,15529,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,10942,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,16341,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,10126,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,11045,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,17509,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
5a8d4e3e5292b800012344b0,12664,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Control,75
678fcaa8a8fb2797c5507ddc,6165,,Moderately harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,16432,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,11502,,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,1696,,Very harmful,Extremely harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,2999,,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,7484,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,18898,,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,3269,,Very harmful,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,11799,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,17295,They should try and create adequate employments opportunities.,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,17855,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,1990,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,16713,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Slightly harmful,Control,75
678fcaa8a8fb2797c5507ddc,1701,,Moderately harmful,Moderately harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,13992,,Extremely harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Control,75
678fcaa8a8fb2797c5507ddc,17631,,Extremely harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,7404,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,4714,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,8694,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,11658,Green,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,5017,,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,15529,,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,10942,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,16341,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,10126,,Extremely harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Extremely harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,11045,,Very harmful,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Control,75
678fcaa8a8fb2797c5507ddc,17509,,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Very harmful,Extremely harmful,Very harmful,Control,75
678fcaa8a8fb2797c5507ddc,12664,,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Control,75
63d87d4ba0b86684507f201d,6165,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,16432,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,11502,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,1696,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,2999,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,7484,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,18898,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,3269,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,11799,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,17295,Tax the richest more,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,17855,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,1990,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,16713,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,1701,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,13992,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,17631,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,7404,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,4714,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,8694,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,11658,Green,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,5017,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,15529,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,10942,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,16341,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,10126,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,11045,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,17509,,Extremely harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Extremely harmful,Control,75
63d87d4ba0b86684507f201d,12664,,Extremely harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,6165,,Very harmful,Not at all harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,16432,,Very harmful,Very harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,11502,,Very harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,1696,,Extremely harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,2999,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Moderately harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,7484,,Extremely harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,18898,,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,3269,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,11799,,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,17295,Reduce inflation,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,17855,,Very harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,1990,,Extremely harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Extremely harmful,Control,75
6516f5e83d2a0a005a56d55a,16713,,Extremely harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
6516f5e83d2a0a005a56d55a,1701,,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,13992,,Extremely harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Extremely harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,17631,,Extremely harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
6516f5e83d2a0a005a56d55a,7404,,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,4714,,Extremely harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,8694,,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,11658,Green,Slightly harmful,Very harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
6516f5e83d2a0a005a56d55a,5017,,Extremely harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,15529,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,10942,,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,16341,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
6516f5e83d2a0a005a56d55a,10126,,Extremely harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control,75
6516f5e83d2a0a005a56d55a,11045,,Extremely harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Control,75
6516f5e83d2a0a005a56d55a,17509,,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control,75
6516f5e83d2a0a005a56d55a,12664,,Extremely harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control,75
5ed434531abc010dd521f5da,838,,Moderately harmful,Moderately harmful,Very harmful,Very harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,19973,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,18219,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,8932,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,4168,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,1090,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,715,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,18218,,Very harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,2175,,Very harmful,Very harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Moderately harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,19076,The majority can leave the country,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,19004,,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,13011,,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,19302,,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Not at all harmful,Slightly harmful,Moderately harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,4734,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,19889,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,5985,,Moderately harmful,Very harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,17473,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,7514,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,18585,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,10809,Green,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5ed434531abc010dd521f5da,6075,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,14654,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,17875,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,1735,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,3158,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,8952,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,4421,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Moderately harmful,Health,50
5ed434531abc010dd521f5da,852,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
5907c9f61138880001bc77b2,838,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health,50
5907c9f61138880001bc77b2,19973,,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health,50
5907c9f61138880001bc77b2,18219,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Health,50
5907c9f61138880001bc77b2,8932,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5907c9f61138880001bc77b2,4168,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Slightly harmful,Very harmful,Health,50
5907c9f61138880001bc77b2,1090,,Moderately harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Moderately harmful,Health,50
