ProlificID,SyntheticPersonID,AttnCheck,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Condition
5e9f657265908b0fcacb1839,4714,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,8694,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,11658,Green,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,5017,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Very harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,15529,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,10942,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,16341,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,10126,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,11045,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,17509,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
5e9f657265908b0fcacb1839,12664,,Extremely harmful,Extremely harmful,Extremely harmful,Extremely harmful,Moderately harmful,Extremely harmful,Extremely harmful,Extremely harmful,Financial
678b21de556fa67a584c9943,4127,,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,15244,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Very harmful,Slightly harmful,Control
678b21de556fa67a584c9943,17078,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,5783,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,15037,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Control
678b21de556fa67a584c9943,8455,,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,6542,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,3882,,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Control
678b21de556fa67a584c9943,17277,,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,3589,i dont know,Not at all harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control
678b21de556fa67a584c9943,19539,,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Control
678b21de556fa67a584c9943,8774,,Not at all harmful,Not at all harmful,Moderately harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,8593,,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Control
678b21de556fa67a584c9943,19188,,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,537,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,4538,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,4598,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,781,,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,10613,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,13004,Green,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,13164,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,3668,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control
678b21de556fa67a584c9943,1022,,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,13170,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Control
678b21de556fa67a584c9943,14702,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,8216,,Moderately harmful,Moderately harmful,Slightly harmful,Not at all harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Control
678b21de556fa67a584c9943,17698,,Moderately harmful,Slightly harmful,Not at all harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Control
678b21de556fa67a584c9943,6531,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,4127,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,15244,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,17078,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,5783,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,15037,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,8455,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,6542,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,3882,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,17277,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,3589,tighten security in the state,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,19539,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,8774,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,8593,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,19188,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,537,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,4538,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,4598,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,781,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,10613,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,13004,Green,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,13164,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,3668,,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,1022,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,13170,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,14702,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,8216,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,17698,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Control
6725282262a7213ca208c9df,6531,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Control
642c4e7bfd8088d145fa1bc9,4127,,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,15244,,Very harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,17078,,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,5783,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,15037,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,8455,,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,6542,,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,3882,,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,17277,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,3589,Get rid of inflation and help with immigration ,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,19539,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,8774,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,8593,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,19188,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,537,,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,4538,,Extremely harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,4598,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,781,,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,10613,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,13004,Green,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,13164,,Extremely harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,3668,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,1022,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Extremely harmful,Control
642c4e7bfd8088d145fa1bc9,13170,,Very harmful,Not at all harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control
642c4e7bfd8088d145fa1bc9,14702,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,8216,,Very harmful,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,17698,,Very harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Control
642c4e7bfd8088d145fa1bc9,6531,,Very harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Control
6110b58d7063061e373e2fbc,838,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Health
6110b58d7063061e373e2fbc,19973,,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,18219,,Extremely harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Extremely harmful,Moderately harmful,Very harmful,Health
6110b58d7063061e373e2fbc,8932,,Slightly harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Very harmful,Health
6110b58d7063061e373e2fbc,4168,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,1090,,Not at all harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,715,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,18218,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,2175,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,19076,re-instate Roe V. Wade,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,19004,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,13011,,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,19302,,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,4734,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,19889,,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,5985,,Very harmful,Very harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,17473,,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,7514,,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Slightly harmful,Moderately harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,18585,,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,10809,Green,Very harmful,Extremely harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,6075,,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Slightly harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,14654,,Moderately harmful,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Very harmful,Health
6110b58d7063061e373e2fbc,17875,,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Not at all harmful,Health
6110b58d7063061e373e2fbc,1735,,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Slightly harmful,Not at all harmful,Health
6110b58d7063061e373e2fbc,3158,,Very harmful,Moderately harmful,Moderately harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,8952,,Moderately harmful,Extremely harmful,Extremely harmful,Very harmful,Extremely harmful,Very harmful,Moderately harmful,Moderately harmful,Health
6110b58d7063061e373e2fbc,4421,,Slightly harmful,Slightly harmful,Not at all harmful,Slightly harmful,Slightly harmful,Moderately harmful,Not at all harmful,Slightly harmful,Health
6110b58d7063061e373e2fbc,852,,Very harmful,Very harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Moderately harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,838,,Very harmful,Moderately harmful,Extremely harmful,Slightly harmful,Slightly harmful,Very harmful,Moderately harmful,Extremely harmful,Health
65b8b2bf8b3905b0efcb0fd3,19973,,Very harmful,Moderately harmful,Slightly harmful,Extremely harmful,Very harmful,Slightly harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,18219,,Slightly harmful,Extremely harmful,Slightly harmful,Moderately harmful,Extremely harmful,Extremely harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,8932,,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,4168,,Slightly harmful,Extremely harmful,Moderately harmful,Very harmful,Slightly harmful,Extremely harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,1090,,Slightly harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,715,,Slightly harmful,Very harmful,Not at all harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,18218,,Very harmful,Not at all harmful,Moderately harmful,Very harmful,Extremely harmful,Slightly harmful,Not at all harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,2175,,Extremely harmful,Very harmful,Moderately harmful,Not at all harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,19076,I hope elected leaders in Washington focus on addressing key issues like strengthening the economy,Moderately harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Moderately harmful,Extremely harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,19004,,Very harmful,Slightly harmful,Extremely harmful,Moderately harmful,Very harmful,Not at all harmful,Very harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,13011,,Extremely harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Extremely harmful,Moderately harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,19302,,Slightly harmful,Extremely harmful,Slightly harmful,Moderately harmful,Not at all harmful,Very harmful,Extremely harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,4734,,Slightly harmful,Very harmful,Extremely harmful,Moderately harmful,Slightly harmful,Extremely harmful,Slightly harmful,Moderately harmful,Health
65b8b2bf8b3905b0efcb0fd3,19889,,Slightly harmful,Not at all harmful,Very harmful,Moderately harmful,Extremely harmful,Very harmful,Slightly harmful,Extremely harmful,Health
65b8b2bf8b3905b0efcb0fd3,5985,,Moderately harmful,Very harmful,Not at all harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,17473,,Very harmful,Extremely harmful,Slightly harmful,Extremely harmful,Very harmful,Moderately harmful,Not at all harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,7514,,Slightly harmful,Extremely harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,18585,,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,10809,Green,Moderately harmful,Very harmful,Extremely harmful,Not at all harmful,Slightly harmful,Very harmful,Slightly harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,6075,,Very harmful,Not at all harmful,Slightly harmful,Very harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,14654,,Extremely harmful,Not at all harmful,Moderately harmful,Very harmful,Very harmful,Slightly harmful,Moderately harmful,Not at all harmful,Health
65b8b2bf8b3905b0efcb0fd3,17875,,Moderately harmful,Very harmful,Slightly harmful,Extremely harmful,Moderately harmful,Very harmful,Extremely harmful,Not at all harmful,Health
65b8b2bf8b3905b0efcb0fd3,1735,,Slightly harmful,Moderately harmful,Not at all harmful,Very harmful,Extremely harmful,Moderately harmful,Not at all harmful,Slightly harmful,Health
65b8b2bf8b3905b0efcb0fd3,3158,,Not at all harmful,Very harmful,Slightly harmful,Extremely harmful,Very harmful,Extremely harmful,Slightly harmful,Very harmful,Health
65b8b2bf8b3905b0efcb0fd3,8952,,Not at all harmful,Moderately harmful,Slightly harmful,Very harmful,Extremely harmful,Extremely harmful,Slightly harmful,Moderately harmful,Health
65b8b2bf8b3905b0efcb0fd3,4421,,Slightly harmful,Very harmful,Extremely harmful,Slightly harmful,Moderately harmful,Extremely harmful,Very harmful,Not at all harmful,Health
65b8b2bf8b3905b0efcb0fd3,852,,Extremely harmful,Moderately harmful,Extremely harmful,Slightly harmful,Very harmful,Extremely harmful,Not at all harmful,Not at all harmful,Health
6726d2f65b85f8447399767c,838,,Slightly harmful,Moderately harmful,Slightly harmful,Moderately harmful,Very harmful,Moderately harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,19973,,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
6726d2f65b85f8447399767c,18219,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
6726d2f65b85f8447399767c,8932,,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
6726d2f65b85f8447399767c,4168,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
6726d2f65b85f8447399767c,1090,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Very harmful,Very harmful,Health
6726d2f65b85f8447399767c,715,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,18218,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,2175,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Moderately harmful,Moderately harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,19076,close the southern border,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Moderately harmful,Health
6726d2f65b85f8447399767c,19004,,Slightly harmful,Slightly harmful,Slightly harmful,Slightly harmful,Very harmful,Very harmful,Moderately harmful,Very harmful,Health
